parameter,value,total_return,excess_vs_spy,excess_vs_qqq,excess_vs_equal_weight,max_drawdown,total_trades,win_rate,profit_factor,avg_holding_period
reentry_recover_pct,10%,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
stop_loss_score_max,off,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
stop_loss_score_max,0.85,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
stop_loss_score_max,0.90,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
stop_loss_score_max,0.95,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
max_hold_score_max,off,2.1240212,1.3950722,0.9595862,0.01559620000000006,-0.26745114619922267,489,0.5397489539748954,2.151696094131816,56.40502092050209
max_hold_score_max,0.70,2.2060777000000003,1.4771287000000002,1.0416427000000001,0.09765270000000026,-0.272263446902468,493,0.5352697095435685,2.0884870806019156,55.49336099585063
max_hold_score_max,0.80,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
max_hold_score_max,0.90,2.0527254999999998,1.3237764999999997,0.8882904999999996,-0.055699500000000235,-0.27635954898310444,495,0.5371900826446281,2.019649012501768,55.454132231404955
score_exit_below,off,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
score_exit_below,0.40,1.5445232999999998,0.8155742999999999,0.3800882999999997,-0.5639017000000002,-0.27497935453406647,862,0.4812206572769953,1.6234307311722327,30.885915492957746
score_exit_below,0.50,1.8816914000000002,1.1527424000000002,0.7172564000000001,-0.22673359999999976,-0.32411282486976933,1245,0.46763754045307443,1.6087642491086132,21.289158576051783
score_exit_below,0.60,1.5159319,0.7869829,0.3514968999999999,-0.5924931,-0.29804534031518126,2073,0.46511627906976744,1.441093937078537,12.409593023255812
score_entry_above,off,2.8405408000000003,2.1115918000000002,1.6761058000000002,0.7321158000000003,-0.1944604554266643,364,0.6271186440677966,2.3842135057689284,75.37570621468926
score_entry_above,0.80,2.5577671000000004,1.8288181000000003,1.3933321000000003,0.4493421000000004,-0.2828929471355904,1085,0.4860335195530726,1.9058988653421205,24.476722532588454
score_entry_above,0.85,2.2851266999999997,1.5561776999999997,1.1206916999999996,0.17670169999999974,-0.28652795746438164,674,0.5180722891566265,1.9024060919180006,40.0816265060241
score_entry_above,0.90,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
target_vol,off,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
target_vol,15%,1.6187231,0.8897741,0.45428809999999986,-0.4897019,-0.19925561329160826,377,0.5300546448087432,2.1086337241384983,71.70546448087431
target_vol,20%,1.7058272999999997,0.9768782999999998,0.5413922999999996,-0.4025977000000003,-0.25702578869243004,447,0.536697247706422,2.033713169632429,61.624311926605515
target_vol,25%,2.608712,1.879763,1.444277,0.5002870000000001,-0.27748714015979714,491,0.525,2.2838927347698226,56.41875000000001
target_vol,30%,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
target_vol,35%,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
signal_weights,baseline,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
signal_weights,no_1d,1.8296545000000002,1.1007055000000001,0.6652195000000001,-0.2787704999999998,-0.3128963961054183,552,0.5276752767527675,1.7811818433730167,49.21476014760148
signal_weights,less_1d,2.3645323,1.6355833,1.2000973,0.25610730000000004,-0.27748714015979714,491,0.5166666666666667,2.118915110557137,56.24833333333334
signal_weights,more_volume,2.1749269,1.4459779,1.0104918999999999,0.0665019,-0.2531311616713339,438,0.5514018691588785,2.0521911751641757,61.77242990654205
