date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return,forecast_vol,exposure_mult
2000-08-31,10247.27,90595.42,100842.69,-10318.46,11161.16,0.018325,0.008427,0.05262,0.072559,0.308761,0.340581,1.0
2000-09-01,1827.17,99268.87,101096.04,-10318.46,11414.52,0.002512,0.01096,0.053701,0.083113,0.317975,0.340462,1.0
2000-09-05,1827.17,97620.7,99447.87,-10318.46,9766.34,-0.016303,-0.005521,0.045279,0.050132,0.293795,0.341258,1.0
2000-09-06,1827.17,94546.07,96373.24,-10318.46,6691.71,-0.030917,-0.036268,0.033404,0.013193,0.248596,0.344044,1.0
2000-09-07,9632.87,89281.14,98914.01,-9230.06,8144.08,0.026364,-0.01086,0.042257,0.03562,0.28242,0.343844,1.0
2000-09-08,16256.98,79997.92,96254.9,-10447.53,6702.45,-0.026883,-0.037451,0.035131,0.003958,0.241938,0.345921,1.0
2000-09-11,8156.57,87805.6,95962.17,-10447.53,6409.72,-0.003041,-0.040378,0.03362,-0.020448,0.227677,0.344085,1.0
2000-09-12,8156.57,87622.04,95778.61,-10447.53,6226.17,-0.001913,-0.042214,0.026063,-0.03562,0.219502,0.340338,1.0
2000-09-13,8156.57,87849.53,96006.1,-10447.53,6453.66,0.002375,-0.039939,0.028762,-0.013192,0.226609,0.340094,1.0
2000-09-14,24106.78,71894.43,96001.21,-7039.11,3040.35,-5.1e-05,-0.039988,0.033944,-0.01847,0.22107,0.337986,1.0
2000-09-15,7584.53,87369.93,94954.46,-7039.11,1993.6,-0.010904,-0.050455,0.011323,-0.03628,0.203824,0.337476,1.0
2000-09-18,14612.79,75849.66,90462.45,-6607.1,-2930.43,-0.047307,-0.095376,0.002015,-0.051451,0.17889,0.343945,1.0
2000-09-19,6073.36,86616.19,92689.55,-6607.1,-703.33,0.024619,-0.073105,0.011106,-0.016491,0.22253,0.344673,1.0
2000-09-20,14148.38,78947.61,93095.99,-5006.1,-1897.89,0.004385,-0.06904,0.003639,-0.001319,0.223613,0.341422,1.0
2000-09-21,6303.61,83925.41,90229.02,-5006.1,-4764.86,-0.030796,-0.09771,-0.011622,-0.073878,0.179367,0.343949,1.0
2000-09-22,6303.61,82859.87,89163.48,-5006.1,-5830.4,-0.011809,-0.108365,0.006344,-0.019129,0.174923,0.344277,1.0
2000-09-25,18844.22,68723.72,87567.94,-7599.51,-4832.51,-0.017895,-0.124321,-0.000799,-0.045185,0.158835,0.343759,1.0
2000-09-26,3541.4,84488.03,88029.43,-7599.51,-4371.02,0.00527,-0.119706,-0.01357,-0.056068,0.152407,0.342991,1.0
2000-09-27,16498.34,70627.15,87125.49,-10630.86,-2243.61,-0.010269,-0.128745,-0.008375,-0.054749,0.151028,0.33543,1.0
2000-09-28,1833.94,87577.35,89411.29,-10630.86,42.19,0.026236,-0.105887,0.004395,-0.033641,0.168787,0.337524,1.0
2000-09-29,1833.94,85653.79,87487.73,-10630.86,-1881.37,-0.021514,-0.125123,-0.005128,-0.063324,0.123233,0.33783,1.0
2000-10-02,1833.94,85113.07,86947.01,-10630.86,-2422.09,-0.006181,-0.13053,-0.003613,-0.084433,0.114541,0.334878,1.0
2000-10-03,1833.94,84445.51,86279.45,-10630.86,-3089.65,-0.007678,-0.137205,-0.012921,-0.113456,0.087686,0.334954,1.0
2000-10-04,1833.94,85325.56,87159.5,-10630.86,-2209.61,0.0102,-0.128405,-0.004696,-0.096306,0.09822,0.331609,1.0
2000-10-05,1833.94,85487.09,87321.03,-10630.86,-2048.07,0.001853,-0.12679,-0.001232,-0.093668,0.091833,0.327005,1.0
2000-10-06,1833.94,82391.84,84225.78,-10630.86,-5143.32,-0.035447,-0.157742,-0.022878,-0.124011,0.056564,0.325629,1.0
2000-10-09,8623.95,74771.16,83395.11,-12061.86,-4542.99,-0.009862,-0.166049,-0.030238,-0.127968,0.043392,0.320992,1.0
2000-10-10,15536.13,66152.31,81688.44,-14667.88,-3643.65,-0.020465,-0.183116,-0.046256,-0.173483,0.003492,0.321415,1.0
2000-10-11,14800.86,65191.17,79992.03,-17699.48,-2308.47,-0.020767,-0.20008,-0.054266,-0.186675,-0.006796,0.320392,1.0
2000-10-12,28203.38,47860.3,76063.68,-22938.48,-997.82,-0.049109,-0.239363,-0.077861,-0.207124,-0.046066,0.323072,1.0
2000-10-13,15299.71,61418.39,76718.1,-22938.48,-343.4,0.008604,-0.232819,-0.047122,-0.142479,0.010346,0.305893,1.0
