parameter,value,total_return,excess_vs_spy,excess_vs_qqq,excess_vs_equal_weight,max_drawdown,total_trades,win_rate,profit_factor,avg_holding_period
max_hold_score_max,off,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
max_hold_score_max,0.70,0.5275478,0.4262418,0.33564380000000005,0.3040138,-0.1599225538613944,39,0.6428571428571429,5.116389230618489,66.53571428571429
max_hold_score_max,0.80,0.5382543,0.43694829999999996,0.3463503,0.31472029999999995,-0.1599225538613944,41,0.6,4.443698986912317,62.95333333333334
max_hold_score_max,0.90,0.5596567000000001,0.4583507000000001,0.36775270000000015,0.3361227000000001,-0.1599225538613944,41,0.6,4.599649111729501,62.853333333333346
score_exit_below,off,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
score_exit_below,0.40,0.5212807999999999,0.41997479999999987,0.3293767999999999,0.29774679999999987,-0.17027369759530478,57,0.4583333333333333,1.1995090785031326,37.262499999999996
score_exit_below,0.50,0.5529619,0.4516559,0.36105790000000004,0.3294279,-0.16239707760198094,85,0.4473684210526316,1.7901323444291801,23.663157894736845
score_exit_below,0.60,0.6631645999999999,0.5618585999999999,0.4712605999999999,0.43963059999999987,-0.1458150931092971,121,0.4642857142857143,3.3104368370179666,17.460714285714285
score_entry_above,off,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
score_entry_above,0.80,0.5551397,0.4538337,0.36323570000000005,0.3316057,-0.1599225538613944,39,0.6428571428571429,6.7018984612278985,66.7357142857143
score_entry_above,0.85,0.5500746,0.44876859999999996,0.3581706,0.32654059999999996,-0.15661004757322752,39,0.6428571428571429,5.241315221057316,65.35714285714286
score_entry_above,0.90,0.5041239000000002,0.4028179000000002,0.3122199000000002,0.28058990000000017,-0.1599225538613944,41,0.6,4.560216881740763,61.86000000000001
target_vol,off,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
target_vol,15%,0.5091526999999999,0.4078466999999999,0.31724869999999994,0.2856186999999999,-0.1640791296281697,39,0.6428571428571429,7.595194873105195,66.07142857142858
target_vol,20%,0.5510719000000001,0.44976590000000005,0.3591679000000001,0.32753790000000005,-0.1640791296281697,37,0.6923076923076923,8.372376852271854,70.10769230769232
target_vol,25%,0.5122775,0.41097150000000005,0.3203735000000001,0.28874350000000004,-0.1640791296281697,40,0.6,5.6850287323091715,62.046666666666674
target_vol,30%,0.48186420000000013,0.3805582000000001,0.2899602000000001,0.2583302000000001,-0.1640791296281697,40,0.6,5.155448423846295,62.046666666666674
signal_weights,baseline,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
signal_weights,no_1d,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
signal_weights,less_1d,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
signal_weights,more_volume,0.5988923999999999,0.4975863999999999,0.4069883999999999,0.37535839999999987,-0.14792181034538224,39,0.6428571428571429,4.540328852095331,66.93571428571428
