date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return,forecast_vol,exposure_mult
2018-10-04,29700.71,72599.84,102300.55,0.0,2300.55,-0.017127,0.023006,0.058274,0.042141,-0.013127,0.087181,1.0
2018-10-05,29700.71,71617.9,101318.61,0.0,1318.62,-0.009599,0.013186,0.052351,0.029399,-0.017135,0.088518,1.0
2018-10-08,29700.71,71175.12,100875.83,0.0,875.84,-0.00437,0.008758,0.052351,0.023113,-0.018836,0.088312,1.0
2018-10-09,29700.71,71359.76,101060.47,0.0,1060.48,0.00183,0.010605,0.050815,0.026427,-0.018165,0.087768,1.0
2018-10-10,29700.71,68394.44,98095.15,0.0,-1904.84,-0.029342,-0.019049,0.017543,-0.018714,-0.026433,0.1024,1.0
2018-10-11,29700.71,67729.22,97429.93,0.0,-2570.06,-0.006781,-0.025701,-0.00487,-0.030885,-0.026004,0.102412,1.0
2018-10-12,29700.71,68706.75,98407.46,0.0,-1592.54,0.010033,-0.015925,0.008951,-0.003915,-0.033543,0.103431,1.0
2018-10-15,29700.71,68092.86,97793.57,0.0,-2206.43,-0.006238,-0.022064,0.003284,-0.015972,-0.032541,0.103333,1.0
2018-10-16,29700.71,69362.11,99062.82,0.0,-937.17,0.012979,-0.009372,0.025222,0.012656,-0.036222,0.105332,1.0
2018-10-17,29700.71,69392.25,99092.96,0.0,-907.03,0.000304,-0.00907,0.025404,0.013056,-0.036812,0.104674,1.0
2018-10-18,29700.71,67949.9,97650.61,0.0,-2349.39,-0.014556,-0.023494,0.010596,-0.010429,-0.039807,0.107072,1.0
