date,book_ret,hedge_on,weight,hedge_instr_ret,sleeve_pnl,overlaid_ret
2018-02-09,0.027715,True,0.13279607509000804,-0.057591,-0.007780654835598662,0.01993434516440134
2018-02-12,0.013835,True,0.1281019699012354,0.001389,4.9831666291580575e-05,0.013884831666291581
2018-02-13,0.017671,False,0.0,-0.066574,0.0,0.017671
2018-02-14,0.016494,True,0.1361873346378481,-0.037147,-0.005195138254429991,0.01129886174557001
2018-02-15,-0.028424,False,0.0,0.012346,0.0,-0.028424
2018-02-16,0.00578,False,0.0,-0.054116,0.0,0.00578
2018-02-20,-0.003787,False,0.0,0.035455,0.0,-0.003787
2018-02-21,-0.004174,False,0.0,0.007782,0.0,-0.004174
2018-02-22,0.018043,False,0.0,-0.064865,0.0,0.018043
2018-02-23,0.015961,False,0.0,-0.065235,0.0,0.015961
2018-02-26,-0.006181,False,0.0,0.010601,0.0,-0.006181
2018-02-27,0.00655,False,0.0,0.02535,0.0,0.00655
2018-02-28,-0.010104,False,0.0,0.049445,0.0,-0.010104
2018-03-01,0.026049,False,0.0,-0.05199,0.0,0.026049
2018-03-02,0.011981,False,0.0,-0.027421,0.0,0.011981
2018-03-05,0.016364,False,0.0,-0.044934,0.0,0.016364
2018-03-06,0.014203,False,0.0,-0.008302,0.0,0.014203
2018-03-07,0.007209,False,0.0,-0.002791,0.0,0.007209
2018-03-08,0.007749,False,0.0,-0.064365,0.0,0.007749
2018-03-09,0.004516,False,0.0,-0.028914,0.0,0.004516
2018-03-12,-0.012497,False,0.0,0.045175,0.0,-0.012497
2018-03-13,0.011872,False,0.0,0.0,0.0,0.011872
2018-03-14,-0.007945,False,0.0,0.002947,0.0,-0.007945
2018-03-15,-0.001628,False,0.0,0.001959,0.0,-0.001628
2018-03-16,-0.007837,False,0.0,0.057673,0.0,-0.007837
2018-03-19,0.016265,False,0.0,-0.024706,0.0,0.016265
2018-03-20,0.002972,False,0.0,-0.006641,0.0,0.002972
2018-03-21,-0.014946,False,0.0,0.08214,0.0,-0.014946
2018-03-22,-0.031397,False,0.0,0.099735,0.0,-0.031397
2018-03-23,0.047493,False,0.0,-0.124398,0.0,0.047493
2018-03-26,-0.042867,True,0.14989643431694002,0.112741,0.016749577467009193,-0.02611742253299081
2018-03-27,-0.02846,False,0.0,0.062603,0.0,-0.02846
2018-03-28,0.026018,False,0.0,-0.065116,0.0,0.026018
2018-03-29,-0.01563,True,0.1763722004491091,0.114428,0.020005545952541545,0.004375545952541544
2018-04-02,0.011728,False,0.0,-0.057292,0.0,0.011728
2018-04-03,0.009762,False,0.0,-0.039463,0.0,0.009762
2018-04-04,0.009588,False,0.0,0.029581,0.0,0.009588
2018-04-05,-0.026907,False,0.0,0.093376,0.0,-0.026907
2018-04-06,0.004404,False,0.0,-0.018978,0.0,0.004404
2018-04-09,0.013383,False,0.0,-0.095982,0.0,0.013383
2018-04-10,0.009913,False,0.0,-0.000823,0.0,0.009913
2018-04-11,0.011163,False,0.0,-0.05766,0.0,0.011163
2018-04-12,-0.005299,False,0.0,0.024475,0.0,-0.005299
2018-04-13,0.002874,False,0.0,-0.005973,0.0,0.002874
2018-04-16,0.026122,False,0.0,-0.057511,0.0,0.026122
2018-04-17,0.006282,False,0.0,0.031876,0.0,0.006282
2018-04-18,-0.00474,False,0.0,0.128861,0.0,-0.00474
2018-04-19,-0.010263,False,0.0,0.035966,0.0,-0.010263
2018-04-20,-0.00205,False,0.0,0.040755,0.0,-0.00205
2018-04-23,-0.01568,False,0.0,0.02393,0.0,-0.01568
2018-04-24,-0.003993,False,0.0,0.00425,0.0,-0.003993
2018-04-25,0.01485,False,0.0,-0.062765,0.0,0.01485
2018-04-26,-0.01036,False,0.0,0.021821,0.0,-0.01036
2018-04-27,0.004813,False,0.0,0.033873,0.0,0.004813
2018-04-30,0.001743,False,0.0,-0.05057,0.0,0.001743
2018-05-01,0.009488,False,0.0,0.012753,0.0,0.009488
2018-05-02,0.005136,False,0.0,-0.017037,0.0,0.005136
2018-05-03,0.013961,False,0.0,-0.072343,0.0,0.013961
2018-05-04,0.020358,False,0.0,-0.026808,0.0,0.020358
2018-05-07,0.004013,False,0.0,-0.021703,0.0,0.004013
2018-05-08,0.051202,False,0.0,-0.041809,0.0,0.051202
2018-05-09,0.025973,False,0.0,-0.054319,0.0,0.025973
2018-05-10,-0.004762,False,0.0,0.022599,0.0,-0.004762
2018-05-11,-0.006347,False,0.0,-0.037753,0.0,-0.006347
2018-05-14,-0.003407,False,0.0,0.035407,0.0,-0.003407
2018-05-15,0.001728,False,0.0,-0.042514,0.0,0.001728
2018-05-16,0.005007,False,0.0,0.011583,0.0,0.005007
2018-05-17,0.012254,False,0.0,0.042939,0.0,0.012254
2018-05-18,0.008131,False,0.0,-0.032022,0.0,0.008131
2018-05-21,-0.006385,False,0.0,-0.016068,0.0,-0.006385
2018-05-22,-0.004812,False,0.0,-0.01537,0.0,-0.004812
2018-05-23,0.004116,False,0.0,-0.011707,0.0,0.004116
2018-05-24,0.006727,False,0.0,-0.022705,0.0,0.006727
2018-05-25,0.009487,False,0.0,0.018181,0.0,0.009487
2018-05-29,0.004454,False,0.0,-0.019841,0.0,0.004454
2018-05-30,-0.001805,False,0.0,0.021255,0.0,-0.001805
2018-05-31,0.026941,False,0.0,-0.067393,0.0,0.026941
2018-06-01,-0.003721,False,0.0,-0.024442,0.0,-0.003721
2018-06-04,0.005884,False,0.0,-0.013072,0.0,0.005884
2018-06-05,0.006508,False,0.0,-0.018764,0.0,0.006508
2018-06-06,-0.028511,False,0.0,0.025872,0.0,-0.028511
2018-06-07,0.015866,False,0.0,0.026316,0.0,0.015866
2018-06-08,0.00337,False,0.0,0.007479,0.0,0.00337
2018-06-11,0.015635,False,0.0,-0.014846,0.0,0.015635
2018-06-12,-0.008336,False,0.0,0.003229,0.0,-0.008336
2018-06-13,0.005724,False,0.0,-0.017167,0.0,0.005724
2018-06-14,0.00811,False,0.0,0.002183,0.0,0.00811
2018-06-15,0.014785,False,0.0,0.030501,0.0,0.014785
2018-06-18,-0.019369,False,0.0,0.031528,0.0,-0.019369
2018-06-19,0.005438,False,0.0,-0.014359,0.0,0.005438
2018-06-20,-0.027268,False,0.0,0.037461,0.0,-0.027268
2018-06-21,0.000474,False,0.0,0.025075,0.0,0.000474
2018-06-22,-0.042451,False,0.0,0.087084,0.0,-0.042451
2018-06-25,0.011474,False,0.0,-0.010801,0.0,0.011474
2018-06-26,-0.029,False,0.0,0.073703,0.0,-0.029
2018-06-27,0.018324,False,0.0,-0.026271,0.0,0.018324
2018-06-28,-0.000237,False,0.0,-0.004352,0.0,-0.000237
2018-06-29,0.015058,False,0.0,-0.018357,0.0,0.015058
2018-07-02,-0.005923,False,0.0,0.054319,0.0,-0.005923
2018-07-03,0.014584,False,0.0,-0.078547,0.0,0.014584
2018-07-05,0.018025,False,0.0,-0.036664,0.0,0.018025
2018-07-06,0.010117,False,0.0,-0.019981,0.0,0.010117
2018-07-09,-0.006942,False,0.0,-0.031068,0.0,-0.006942
2018-07-10,-0.001745,False,0.0,0.078157,0.0,-0.001745
2018-07-11,0.024537,False,0.0,-0.021376,0.0,0.024537
2018-07-12,-0.013833,False,0.0,0.012346,0.0,-0.013833
2018-07-13,-0.000908,False,0.0,0.00469,0.0,-0.000908
2018-07-16,0.001674,False,0.0,-0.044818,0.0,0.001674
2018-07-17,-0.00047,False,0.0,-0.021506,0.0,-0.00047
2018-07-18,-0.004532,False,0.0,0.006993,0.0,-0.004532
2018-07-19,-0.003665,False,0.0,0.015873,0.0,-0.003665
2018-07-20,0.000966,False,0.0,-0.004883,0.0,0.000966
2018-07-23,-0.012575,False,0.0,0.033366,0.0,-0.012575
2018-07-24,0.018625,False,0.0,-0.016144,0.0,0.018625
2018-07-25,-0.008983,False,0.0,-0.055019,0.0,-0.008983
2018-07-26,-0.014,False,0.0,0.0143,0.0,-0.014
2018-07-27,-0.016601,False,0.0,0.029204,0.0,-0.016601
2018-07-30,-0.004678,False,0.0,-0.020548,0.0,-0.004678
2018-07-31,0.007283,False,0.0,0.005994,0.0,0.007283
2018-08-01,0.014676,False,0.0,-0.029792,0.0,0.014676
2018-08-02,-0.004801,False,0.0,-0.004094,0.0,-0.004801
2018-08-03,0.011148,False,0.0,-0.0185,0.0,0.011148
2018-08-06,0.005044,False,0.0,-0.024084,0.0,0.005044
2018-08-07,-0.003119,False,0.0,-0.008584,0.0,-0.003119
2018-08-08,0.008516,False,0.0,0.032468,0.0,0.008516
2018-08-09,0.034498,False,0.0,0.073375,0.0,0.034498
2018-08-10,-0.0058,False,0.0,-0.001953,0.0,-0.0058
2018-08-13,0.014868,False,0.0,0.003914,0.0,0.014868
2018-08-14,-0.016754,False,0.0,0.040936,0.0,-0.016754
2018-08-15,0.006635,False,0.0,0.004682,0.0,0.006635
2018-08-16,0.0059,False,0.0,0.022367,0.0,0.0059
2018-08-17,0.001041,False,0.0,0.002735,0.0,0.001041
2018-08-20,0.006976,False,0.0,-0.059091,0.0,0.006976
2018-08-21,0.015122,False,0.0,-0.012561,0.0,0.015122
2018-08-22,0.023559,False,0.0,-0.002935,0.0,0.023559
2018-08-23,0.027838,False,0.0,-0.044161,0.0,0.027838
2018-08-24,0.014355,False,0.0,-0.045175,0.0,0.014355
2018-08-27,0.000838,False,0.0,-0.012903,0.0,0.000838
2018-08-28,0.006666,False,0.0,-0.006536,0.0,0.006666
2018-08-29,-0.016611,False,0.0,0.027413,0.0,-0.016611
2018-08-30,0.003149,False,0.0,-0.017076,0.0,0.003149
2018-08-31,0.031668,False,0.0,-0.023887,0.0,0.031668
2018-09-04,-0.022091,False,0.0,0.015573,0.0,-0.022091
2018-09-05,-0.012314,False,0.0,0.078861,0.0,-0.012314
2018-09-06,0.015316,False,0.0,0.013198,0.0,0.015316
2018-09-07,0.014057,False,0.0,-0.032064,0.0,0.014057
2018-09-10,0.004835,False,0.0,0.028985,0.0,0.004835
2018-09-11,0.004514,False,0.0,0.032193,0.0,0.004514
2018-09-12,-0.007839,False,0.0,-0.032164,0.0,-0.007839
2018-09-13,0.013749,False,0.0,-0.032226,0.0,0.013749
2018-09-14,-0.020423,False,0.0,0.042664,0.0,-0.020423
2018-09-17,0.003865,False,0.0,-0.027944,0.0,0.003865
2018-09-18,-0.014775,False,0.0,-0.00616,0.0,-0.014775
2018-09-19,0.007674,False,0.0,-0.035124,0.0,0.007674
2018-09-20,-0.00611,False,0.0,0.011777,0.0,-0.00611
2018-09-21,0.012519,False,0.0,-0.01164,0.0,0.012519
2018-09-24,0.010897,False,0.0,0.050429,0.0,0.010897
2018-09-25,-0.005345,False,0.0,0.027579,0.0,-0.005345
2018-09-26,0.003852,False,0.0,-0.013917,0.0,0.003852
2018-09-27,-0.007633,False,0.0,-0.018145,0.0,-0.007633
2018-09-28,-0.003471,False,0.0,-0.008214,0.0,-0.003471
2018-10-01,-0.033882,False,0.0,0.001035,0.0,-0.033882
2018-10-02,0.001257,False,0.0,-0.004136,0.0,0.001257
2018-10-03,-0.020213,False,0.0,0.056075,0.0,-0.020213
2018-10-04,-0.007713,False,0.0,0.069813,0.0,-0.007713
2018-10-05,-0.019257,False,0.0,0.033088,0.0,-0.019257
2018-10-08,-0.001396,False,0.0,0.003559,0.0,-0.001396
2018-10-09,-0.026244,False,0.0,0.131205,0.0,-0.026244
2018-10-10,-0.021081,False,0.0,0.032915,0.0,-0.021081
2018-10-11,0.011492,False,0.0,-0.057663,0.0,0.011492
2018-10-12,-0.009942,True,0.16678453822799533,0.02657,0.00426468064248984,-0.00567731935751016
2018-10-15,0.016574,False,0.0,-0.098823,0.0,0.016574
2018-10-16,0.002155,True,0.15478187168941482,0.013925,0.0020005556915856865,0.004155555691585686
2018-10-17,-0.016037,False,0.0,0.076395,0.0,-0.016037
2018-10-18,-0.011395,False,0.0,0.046252,0.0,-0.011395
2018-10-19,0.005578,False,0.0,-0.019817,0.0,0.005578
2018-10-22,-0.00773,False,0.0,0.017107,0.0,-0.00773
2018-10-23,-0.02959,False,0.0,0.198012,0.0,-0.02959
2018-10-24,0.01419,False,0.0,-0.06956,0.0,0.01419
2018-10-25,-0.015728,True,0.10653917458095656,0.053498,0.005593093587151057,-0.010134906412848942
2018-10-26,-0.0101,False,0.0,0.029297,0.0,-0.0101
2018-10-29,0.006104,False,0.0,-0.124605,0.0,0.006104
2018-10-30,0.011293,True,0.10863859802793628,-0.03685,-0.004111970935357388,0.007181029064642611
2018-10-31,0.009252,True,0.09082949986005116,-0.138034,-0.012628388683542354,-0.003376388683542354
2018-11-01,-0.00112,False,0.0,0.044386,0.0,-0.00112
2018-11-02,0.003785,False,0.0,0.025834,0.0,0.003785
2018-11-05,-0.008782,False,0.0,-0.034931,0.0,-0.008782
2018-11-06,0.024224,False,0.0,-0.037037,0.0,0.024224
2018-11-07,0.000847,False,0.0,0.013986,0.0,0.000847
2018-11-08,-0.012095,False,0.0,0.055172,0.0,-0.012095
2018-11-09,-0.033702,False,0.0,0.132353,0.0,-0.033702
2018-11-12,0.003602,False,0.0,-0.039682,0.0,0.003602
2018-11-13,-0.001478,False,0.0,-0.012021,0.0,-0.001478
2018-11-14,0.023254,False,0.0,-0.10038,0.0,0.023254
2018-11-15,0.002798,False,0.0,0.034658,0.0,0.002798
2018-11-16,-0.048286,False,0.0,0.116013,0.0,-0.048286
2018-11-19,-0.010376,False,0.0,-0.00366,0.0,-0.010376
2018-11-20,0.004399,False,0.0,-0.013226,0.0,0.004399
2018-11-21,-0.001567,False,0.0,0.000745,0.0,-0.001567
2018-11-23,0.021076,False,0.0,-0.055804,0.0,0.021076
2018-11-26,-0.001566,True,0.1214637064566846,-0.005516,-0.0007914575112717569,-0.002357457511271757
2018-11-27,0.020391,False,0.0,-0.070523,0.0,0.020391
2018-11-28,-0.010935,False,0.0,0.025575,0.0,-0.010935
2018-11-29,0.017581,False,0.0,-0.042394,0.0,0.017581
2018-11-30,0.013299,False,0.0,-0.079861,0.0,0.013299
2018-12-03,-0.025616,False,0.0,0.143396,0.0,-0.025616
2018-12-04,0.008028,False,0.0,0.016502,0.0,0.008028
2018-12-06,-0.03255,False,0.0,0.112013,0.0,-0.03255
2018-12-07,0.007457,False,0.0,-0.042336,0.0,0.007457
2018-12-10,0.00591,False,0.0,-0.016768,0.0,0.00591
2018-12-11,0.01284,False,0.0,-0.044186,0.0,0.01284
2018-12-12,0.002239,False,0.0,0.012165,0.0,0.002239
2018-12-13,-0.011085,False,0.0,0.042468,0.0,-0.011085
2018-12-14,-0.026273,False,0.0,0.037664,0.0,-0.026273
2018-12-17,0.001148,False,0.0,-0.040741,0.0,0.001148
2018-12-18,-0.018916,False,0.0,0.126641,0.0,-0.018916
2018-12-19,-0.02308,False,0.0,0.026045,0.0,-0.02308
2018-12-20,-0.01938,False,0.0,0.046092,0.0,-0.01938
2018-12-21,-0.045794,False,0.0,0.08493,0.0,-0.045794
2018-12-24,0.043627,False,0.0,-0.171866,0.0,0.043627
2018-12-26,0.00591,True,0.1477818669553539,-0.021483,-0.0033225797147572213,0.002587420285242779
2018-12-27,0.005108,False,0.0,-0.020423,0.0,0.005108
2018-12-28,0.006556,False,0.0,-0.017871,0.0,0.006556
2018-12-31,-0.012921,False,0.0,-0.026535,0.0,-0.012921
2019-01-02,-0.040423,False,0.0,0.175234,0.0,-0.040423
2019-01-03,0.033889,False,0.0,-0.13055,0.0,0.033889
2019-01-04,0.014312,True,0.13433669365259962,-0.05564,-0.007608830328483243,0.006703169671516757
2019-01-07,0.008467,False,0.0,0.012914,0.0,0.008467
2019-01-08,0.004634,False,0.0,-0.0749,0.0,0.004634
2019-01-09,-0.009087,False,0.0,-0.029285,0.0,-0.009087
2019-01-10,0.003753,False,0.0,-0.028394,0.0,0.003753
2019-01-11,-0.012522,False,0.0,0.046576,0.0,-0.012522
2019-01-14,0.017764,False,0.0,-0.005236,0.0,0.017764
2019-01-15,-0.010422,False,0.0,0.022807,0.0,-0.010422
2019-01-16,0.010317,False,0.0,-0.033448,0.0,0.010317
2019-01-17,0.003096,False,0.0,-0.06921,0.0,0.003096
2019-01-18,-0.010612,False,0.0,0.084843,0.0,-0.010612
2019-01-22,-0.000518,False,0.0,0.02109,0.0,-0.000518
2019-01-23,0.013854,False,0.0,-0.170396,0.0,0.013854
2019-01-24,0.006823,False,0.0,-0.064315,0.0,0.006823
2019-01-25,-0.005366,False,0.0,0.058758,0.0,-0.005366
2019-01-28,-0.003479,False,0.0,0.043979,0.0,-0.003479
2019-01-29,0.01929,False,0.0,-0.086259,0.0,0.01929
2019-01-30,0.009069,False,0.0,0.0,0.0,0.009069
2019-01-31,0.008251,False,0.0,-0.036224,0.0,0.008251
2019-02-01,0.007781,False,0.0,-0.013667,0.0,0.007781
2019-02-04,0.007297,False,0.0,-0.013857,0.0,0.007297
2019-02-05,-0.000131,False,0.0,-0.079625,0.0,-0.000131
2019-02-06,-0.009013,False,0.0,0.064885,0.0,-0.009013
2019-02-07,0.002248,False,0.0,0.003584,0.0,0.002248
2019-02-08,0.006894,False,0.0,-0.014286,0.0,0.006894
2019-02-11,0.013754,False,0.0,-0.061594,0.0,0.013754
2019-02-12,-0.001715,False,0.0,-0.010296,0.0,-0.001715
2019-02-13,0.004079,False,0.0,-0.007802,0.0,0.004079
2019-02-14,0.005766,False,0.0,-0.013106,0.0,0.005766
2019-02-15,-0.000749,False,0.0,0.003984,0.0,-0.000749
2019-02-19,0.005406,False,0.0,-0.025132,0.0,0.005406
2019-02-20,0.001689,False,0.0,0.02171,0.0,0.001689
2019-02-21,0.016694,False,0.0,-0.030544,0.0,0.016694
2019-02-22,0.008583,False,0.0,-0.026028,0.0,0.008583
2019-02-25,-0.010803,False,0.0,0.019691,0.0,-0.010803
2019-02-26,0.030496,False,0.0,0.037242,0.0,0.030496
2019-02-27,-0.000217,False,0.0,-0.00266,0.0,-0.000217
2019-02-28,0.016336,False,0.0,-0.028,0.0,0.016336
2019-03-01,-0.009019,False,0.0,0.0,0.0,-0.009019
2019-03-04,0.010163,False,0.0,0.015089,0.0,0.010163
2019-03-05,-0.014197,False,0.0,0.05,0.0,-0.014197
2019-03-06,0.005666,False,0.0,0.032175,0.0,0.005666
2019-03-07,0.002847,False,0.0,0.001247,0.0,0.002847
2019-03-08,0.027388,False,0.0,-0.070984,0.0,0.027388
2019-03-11,0.005485,False,0.0,-0.012065,0.0,0.005485
2019-03-12,0.0157,False,0.0,-0.010855,0.0,0.0157
2019-03-13,0.019991,False,0.0,0.017833,0.0,0.019991
2019-03-14,-0.010807,False,0.0,-0.087601,0.0,-0.010807
2019-03-15,0.009286,False,0.0,0.007385,0.0,0.009286
2019-03-18,0.005112,False,0.0,-0.040129,0.0,0.005112
2019-03-19,0.011199,False,0.0,0.029096,0.0,0.011199
2019-03-20,0.012065,False,0.0,-0.105655,0.0,0.012065
2019-03-21,-0.024856,False,0.0,0.084859,0.0,-0.024856
2019-03-22,-0.008741,False,0.0,0.039878,0.0,-0.008741
2019-03-25,0.010762,False,0.0,-0.030974,0.0,0.010762
2019-03-26,-0.017303,False,0.0,0.04414,0.0,-0.017303
2019-03-27,0.0092,False,0.0,0.004373,0.0,0.0092
2019-03-28,0.011001,False,0.0,-0.046444,0.0,0.011001
2019-03-29,0.00878,False,0.0,-0.073059,0.0,0.00878
2019-04-01,0.002861,False,0.0,-0.003284,0.0,0.002861
2019-04-02,-0.003205,False,0.0,-0.067545,0.0,-0.003205
2019-04-03,-0.016888,False,0.0,-0.001767,0.0,-0.016888
2019-04-04,0.013545,False,0.0,-0.024779,0.0,0.013545
2019-04-05,0.007755,False,0.0,-0.00726,0.0,0.007755
2019-04-08,-0.007587,False,0.0,0.034735,0.0,-0.007587
2019-04-09,0.010552,False,0.0,-0.024735,0.0,0.010552
2019-04-10,-0.000647,False,0.0,0.0,0.0,-0.000647
2019-04-11,-0.002581,False,0.0,-0.039855,0.0,-0.002581
2019-04-12,-0.001209,False,0.0,0.020755,0.0,-0.001209
2019-04-15,0.017787,False,0.0,-0.09427,0.0,0.017787
2019-04-16,0.006121,False,0.0,-0.044898,0.0,0.006121
2019-04-17,0.002319,False,0.0,-0.004273,0.0,0.002319
2019-04-18,0.009556,False,0.0,0.002146,0.0,0.009556
2019-04-22,0.019707,False,0.0,-0.029978,0.0,0.019707
2019-04-23,-0.005808,False,0.0,-0.030905,0.0,-0.005808
2019-04-24,0.000453,False,0.0,0.05467,0.0,0.000453
2019-04-25,0.007964,False,0.0,0.025918,0.0,0.007964
2019-04-26,0.010675,False,0.0,0.004211,0.0,0.010675
2019-04-29,-0.008675,False,0.0,-0.020965,0.0,-0.008675
2019-04-30,-0.000668,False,0.0,0.023555,0.0,-0.000668
2019-05-01,-0.005283,False,0.0,-0.033473,0.0,-0.005283
2019-05-02,0.038512,False,0.0,-0.019481,0.0,0.038512
2019-05-03,-0.005338,False,0.0,0.05298,0.0,-0.005338
2019-05-06,-0.031553,False,0.0,0.071279,0.0,-0.031553
2019-05-07,-0.003238,False,0.0,0.023483,0.0,-0.003238
2019-05-08,-0.014567,False,0.0,0.034416,0.0,-0.014567
2019-05-09,0.008766,False,0.0,-0.003697,0.0,0.008766
2019-05-10,-0.041338,False,0.0,0.144713,0.0,-0.041338
2019-05-13,0.030687,False,0.0,-0.074554,0.0,0.030687
2019-05-14,0.024353,False,0.0,-0.024518,0.0,0.024353
2019-05-15,0.023879,False,0.0,0.052065,0.0,0.023879
2019-05-16,-0.00703,False,0.0,0.059727,0.0,-0.00703
2019-05-17,-0.021198,False,0.0,0.119163,0.0,-0.021198
2019-05-20,0.005976,False,0.0,-0.063309,0.0,0.005976
2019-05-21,0.017169,False,0.0,0.06298,0.0,0.017169
2019-05-22,-0.018038,False,0.0,0.050578,0.0,-0.018038
2019-05-23,0.002734,False,0.0,0.026135,0.0,0.002734
2019-05-24,0.005025,False,0.0,0.025469,0.0,0.005025
2019-05-28,-0.01717,False,0.0,-0.013072,0.0,-0.01717
2019-05-29,0.010063,False,0.0,-0.021192,0.0,0.010063
2019-05-30,-0.01196,False,0.0,0.040596,0.0,-0.01196
2019-05-31,-0.01181,False,0.0,-0.005202,0.0,-0.01181
2019-06-03,0.036718,False,0.0,-0.128104,0.0,0.036718
2019-06-04,0.012754,True,0.1752329410080836,0.01949,0.003240057079239466,0.015994057079239465
2019-06-05,0.016471,False,0.0,-0.039706,0.0,0.016471
2019-06-06,0.021641,False,0.0,-0.033691,0.0,0.021641
2019-06-07,0.013087,False,0.0,-0.07924,0.0,0.013087
2019-06-10,-0.007658,False,0.0,-0.005163,0.0,-0.007658
2019-06-11,0.000748,False,0.0,0.069204,0.0,0.000748
2019-06-12,0.006034,False,0.0,-0.016181,0.0,0.006034
2019-06-13,-0.017295,False,0.0,0.077302,0.0,-0.017295
2019-06-14,-0.010729,False,0.0,0.021374,0.0,-0.010729
2019-06-17,0.015696,False,0.0,-0.130045,0.0,0.015696
2019-06-18,0.017001,False,0.0,-0.001718,0.0,0.017001
2019-06-19,0.008156,False,0.0,-0.030981,0.0,0.008156
2019-06-20,-0.007522,False,0.0,0.023091,0.0,-0.007522
2019-06-21,-0.018264,False,0.0,-0.008681,0.0,-0.018264
2019-06-24,-0.030859,False,0.0,0.043783,0.0,-0.030859
2019-06-25,0.007938,False,0.0,-0.095638,0.0,0.007938
2019-06-26,0.015768,False,0.0,-0.046382,0.0,0.015768
2019-06-27,-0.004052,False,0.0,0.00214,0.0,-0.004052
2019-06-28,0.01572,False,0.0,-0.08212,0.0,0.01572
2019-07-01,0.006024,False,0.0,0.041455,0.0,0.006024
2019-07-02,0.008472,False,0.0,0.014622,0.0,0.008472
2019-07-03,0.001063,False,0.0,0.018015,0.0,0.001063
2019-07-05,-0.000754,False,0.0,0.022414,0.0,-0.000754
2019-07-08,0.007264,False,0.0,-0.022116,0.0,0.007264
2019-07-09,0.006412,False,0.0,-0.019469,0.0,0.006412
2019-07-10,-0.00023,False,0.0,-0.012034,0.0,-0.00023
2019-07-11,0.006278,False,0.0,-0.053999,0.0,0.006278
2019-07-12,0.007521,False,0.0,-0.024035,0.0,0.007521
2019-07-15,-0.010299,False,0.0,0.034301,0.0,-0.010299
2019-07-16,0.005252,False,0.0,-0.008928,0.0,0.005252
2019-07-17,0.004329,False,0.0,-0.045474,0.0,0.004329
2019-07-18,-0.00359,False,0.0,0.005169,0.0,-0.00359
2019-07-19,0.007516,False,0.0,-0.057903,0.0,0.007516
2019-07-22,0.003595,False,0.0,-0.036782,0.0,0.003595
2019-07-23,0.012893,False,0.0,-0.092387,0.0,0.012893
2019-07-24,-0.015483,False,0.0,0.051032,0.0,-0.015483
2019-07-25,0.004084,False,0.0,0.0,0.0,0.004084
2019-07-26,-0.009394,False,0.0,-0.006199,0.0,-0.009394
2019-07-29,-0.005743,False,0.0,0.005198,0.0,-0.005743
2019-07-30,-0.013894,False,0.0,0.098759,0.0,-0.013894
2019-07-31,-0.006607,False,0.0,0.059765,0.0,-0.006607
2019-08-01,0.007874,False,0.0,0.044627,0.0,0.007874
2019-08-02,-0.045272,False,0.0,0.131562,0.0,-0.045272
2019-08-05,0.012833,False,0.0,-0.040195,0.0,0.012833
2019-08-06,0.002462,False,0.0,-0.020548,0.0,0.002462
2019-08-07,0.031202,False,0.0,-0.080519,0.0,0.031202
2019-08-08,-0.019146,True,0.1202990353809921,0.054976,0.006493260733724429,-0.01265273926627557
2019-08-09,-0.012282,False,0.0,0.035222,0.0,-0.012282
2019-08-12,0.022781,False,0.0,-0.088142,0.0,0.022781
2019-08-13,-0.039761,True,0.13520096984095745,0.093825,0.012550030025486875,-0.027210969974513124
2019-08-14,-0.003725,False,0.0,0.006583,0.0,-0.003725
2019-08-15,0.018347,False,0.0,-0.081649,0.0,0.018347
2019-08-16,0.01285,True,0.1457165876303312,-0.055244,-0.008195683754680348,0.004654316245319652
2019-08-19,-0.008625,True,0.14366268592580247,0.01439,0.001923643364546495,-0.006701356635453506
2019-08-20,0.009485,False,0.0,-0.027696,0.0,0.009485
2019-08-21,-0.005608,False,0.0,0.001621,0.0,-0.005608
2019-08-22,-0.026935,False,0.0,0.129942,0.0,-0.026935
2019-08-23,0.018576,False,0.0,-0.025169,0.0,0.018576
2019-08-26,-0.00371,True,0.1463433499853508,0.010496,0.0013896764514608913,-0.002320323548539109
2019-08-27,-0.002391,False,0.0,-0.018488,0.0,-0.002391
2019-08-28,0.013892,False,0.0,-0.06836,0.0,0.013892
2019-08-29,0.000503,True,0.15470578050090214,-0.017265,-0.002825701080848977,-0.002322701080848977
2019-08-30,-0.013459,False,0.0,0.051549,0.0,-0.013459
2019-09-03,0.019831,False,0.0,-0.081776,0.0,0.019831
2019-09-04,0.012316,False,0.0,-0.092171,0.0,0.012316
2019-09-05,-8.5e-05,False,0.0,-0.004219,0.0,-8.5e-05
2019-09-06,-0.011926,False,0.0,-0.014566,0.0,-0.011926
2019-09-09,-0.001884,False,0.0,-0.012631,0.0,-0.001884
2019-09-10,0.010633,False,0.0,-0.045182,0.0,0.010633
2019-09-11,-0.006169,False,0.0,-0.007697,0.0,-0.006169
2019-09-12,0.00149,False,0.0,0.008331,0.0,0.00149
2019-09-13,0.002011,False,0.0,0.020228,0.0,0.002011
2019-09-16,0.011231,False,0.0,-0.008378,0.0,0.011231
2019-09-17,0.003041,False,0.0,-0.002253,0.0,0.003041
2019-09-18,-0.005331,False,0.0,0.016088,0.0,-0.005331
2019-09-19,-0.005699,False,0.0,0.054444,0.0,-0.005699
2019-09-20,0.003235,False,0.0,-0.030822,0.0,0.003235
2019-09-23,-0.010376,False,0.0,0.050226,0.0,-0.010376
2019-09-24,0.011025,False,0.0,-0.053427,0.0,0.011025
2019-09-25,-0.003229,False,0.0,0.000551,0.0,-0.003229
