,book_fwd_1d,book_fwd_5d,book_fwd_20d,psq_fwd_1d,psq_fwd_5d,soxs_fwd_1d,soxs_fwd_5d,smh_fwd_1d,smh_fwd_5d,top10_fwd_1d,top10_fwd_5d,top10_fwd_20d,bottom10_fwd_1d,bottom10_fwd_5d,bottom10_fwd_20d,universe_fwd_1d,universe_fwd_5d,universe_fwd_20d,spread_fwd_1d,spread_fwd_5d,spread_fwd_20d,psq_fwd_20d,soxs_fwd_20d,smh_fwd_20d
bottom10_trl_5d,0.4005221761054073,0.3328435077912095,0.14871950509216406,-0.40913117628547446,-0.2867341436046532,-0.4455711016162184,-0.2650366470338137,0.4124314846457071,0.451402764843359,0.413178505889619,0.34802006052183987,0.21572340088879433,0.3611051543681999,0.3810455228695194,-0.2827364157729865,0.43244178012210693,0.3751552410929869,-0.07922661872535858,-0.022095778278499675,0.004299113934015287,0.6521532683832293,0.22829716052536292,0.27102991453617353,0.012257038545505687
bottom10_trl_20d,0.4093890869424044,0.4100792920776119,0.29486642928339757,-0.42646952974532293,-0.3388662983729291,-0.4394044543428745,-0.2467534639600001,0.4131160120300972,0.44518330938855166,0.4078253907210211,0.3708902614950069,0.30616733694046666,0.40360816264581134,0.4353830484430488,-0.14288874705953894,0.4381105795415623,0.4300324841548783,0.07187336723614368,-0.11469001078567405,-0.049235915924297706,0.6125518505639574,0.1289979780980455,0.3047440661346631,0.03779186746367238
universe_trl_1d,-0.0329136743635654,0.16492452518569076,0.11620294039581482,0.23210462302363596,-0.047972228558770535,0.24132637741120158,-0.06863927925387071,-0.2517183164760565,0.08606673826564223,-0.13219019361789283,0.12406575040849185,0.07407449985393394,-0.22963023891334297,0.1138859049480355,-0.01057543360747669,-0.20021847386929106,0.11773696744580858,0.02611053801128816,0.23168447218230892,0.04185958662538974,0.11913259729555492,0.03786478995637834,0.053165224346158814,-0.010471201027434764
universe_trl_5d,0.30044070303851567,0.24494281258197492,0.0870085393386034,-0.30985420628342664,-0.1990825030628532,-0.3283287612755802,-0.17785612185023258,0.29681185432637536,0.3199920244004348,0.3017652005832006,0.26663134356517315,0.11893574213571047,0.26287705212800194,0.28958600621558456,-0.3453733658120797,0.3266139990916657,0.28721445398175144,-0.15347922591706464,-0.014451890435832015,0.007605786387975498,0.5891127512554307,0.2979602949975834,0.308974891348478,-0.07525919968194462
universe_trl_20d,0.37567039134387364,0.36695010948105605,0.24871280886278554,-0.4038919800149205,-0.34226886570275283,-0.4335306626447791,-0.29711208668526595,0.39759263903597575,0.46377057002151667,0.3919956799621984,0.3790043483837263,0.3259160699113583,0.3837983178890698,0.44037172316731604,-0.1731744131175728,0.4156878255608959,0.4246417111905547,0.0411924616674485,-0.10208087370077118,-0.041979981799517375,0.6775871666347862,0.17319753530426413,0.2858397650149677,0.07686589133542888
spread_trl_1d,-0.10749358312566089,-0.15752584252019278,-0.20065777142670857,0.11138542051479737,0.129618960719771,0.11418026666102842,0.03770083901751273,-0.12584300249766628,-0.18080167511154288,-0.06181927105231242,-0.13900627350309055,-0.18673463140603108,-0.046416470524170333,-0.3039331729286467,-0.03592400071285924,-0.08603369055163489,-0.23216152962846798,-0.13659558054103313,-0.01167819760723585,0.2770157442062061,-0.22450501276020823,0.01848109481056087,-0.1344813845304581,-0.022644054826669868
spread_trl_5d,-0.49853427815137785,-0.5711572504368162,-0.5572520727923969,0.41697363703990326,0.4327161696931361,0.41016577460176656,0.2990195613380545,-0.4390605867363646,-0.49020067301759807,-0.4312103835730846,-0.4700093109455237,-0.4270588355605115,-0.43015119272389174,-0.4793498591579862,-0.1636070783954707,-0.4642990549662836,-0.50127742978588,-0.3369469823142999,0.12795930594787353,-0.07057936421187919,-0.41476733385876424,0.24534441149008976,-0.020486196853761653,-0.21844145851109042
spread_trl_20d,-0.13119637320463723,-0.10900992841455905,-0.15438860988206426,0.12904764931910342,-0.061642012729897555,0.02761712569739245,-0.29075504805604985,-0.0731252412421219,0.15426194401736654,-0.0958616443682017,0.05689243402589266,0.15178126860436147,-0.15343987336919057,-0.006588334781595107,0.022737524388173974,-0.13913644121240087,-0.010384940571536131,-0.001050466914715623,0.14225732123226462,0.12723193953539447,0.19031026068958498,-0.022096865455212236,-0.36046189230542813,0.3049690963098866
score_top10_trl_1d,0.14684930248439876,0.2626795645432475,0.2004665704820178,-0.1302843144409466,-0.15640121427277004,-0.18233660005327912,-0.10123915774353859,0.15025441311040658,0.20490932013032728,0.017827525483671496,0.21609793419861326,0.11915023696727546,0.13558207978715967,0.24592237012577053,-0.33456578424144867,0.11754924593855266,0.23711440460483085,-0.11397300371550625,-0.23718572728987405,-0.01444689487910501,0.5763278182133595,0.29046150149857425,0.3253703974247197,-0.1314038563589588
score_top10_trl_5d,0.1761639321489554,0.3069664609743074,0.22680100589860655,-0.19409621878586314,-0.33288729037793,-0.2663631999212103,-0.3507028217194409,0.22127113555618413,0.3620640117973259,0.1318316118858098,0.37495608427250876,0.3565577748211408,0.14757110738055007,0.32197337325084346,-0.10780034231372745,0.17734309122030364,0.3414762530004479,0.08850929231456063,-0.07074223334805545,0.16732099942236686,0.6423708256972539,0.08679460284523298,-0.045894554338696256,0.20119283571958366
